Country,Population,GDP_per_Capita,Year,Medal
United States,321418820,56115.7184261955,1972,Gold
United States,321418820,56115.7184261955,1972,Silver
United States,321418820,56115.7184261955,1972,Silver
United States,321418820,56115.7184261955,1972,Bronze
United States,321418820,56115.7184261955,1972,Silver
United States,321418820,56115.7184261955,1972,Gold
United States,321418820,56115.7184261955,1972,Gold
United States,321418820,56115.7184261955,1972,Silver
United States,321418820,56115.7184261955,1972,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Bronze
United States,321418820,56115.7184261955,1976,Gold
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1976,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Bronze
United States,321418820,56115.7184261955,1984,Gold
United States,321418820,56115.7184261955,1984,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Bronze
United States,321418820,56115.7184261955,1988,Silver
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
United States,321418820,56115.7184261955,1988,Gold
