Country,Population,GDP per Capita,Year,Medal
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Silver
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Bronze
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2006,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Bronze
Sweden,9798871,50579.6736486777,2010,Bronze
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Bronze
Sweden,9798871,50579.6736486777,2010,Bronze
Sweden,9798871,50579.6736486777,2010,Gold
Sweden,9798871,50579.6736486777,2010,Silver
Sweden,9798871,50579.6736486777,2010,Silver
Sweden,9798871,50579.6736486777,2010,Silver
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Gold
Sweden,9798871,50579.6736486777,2014,Silver
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Sweden,9798871,50579.6736486777,2014,Bronze
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Gold
Switzerland,8286976,80945.0792194742,1924,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1928,Bronze
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1932,Silver
Switzerland,8286976,80945.0792194742,1936,Gold
Switzerland,8286976,80945.0792194742,1936,Gold
Switzerland,8286976,80945.0792194742,1936,Gold
Switzerland,8286976,80945.0792194742,1936,Gold
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1936,Silver
Switzerland,8286976,80945.0792194742,1948,Gold
Switzerland,8286976,80945.0792194742,1948,Gold
Switzerland,8286976,80945.0792194742,1948,Silver
Switzerland,8286976,80945.0792194742,1948,Silver
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Silver
Switzerland,8286976,80945.0792194742,1948,Silver
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Bronze
Switzerland,8286976,80945.0792194742,1948,Gold
Switzerland,8286976,80945.0792194742,1948,Gold
Switzerland,8286976,80945.0792194742,1948,Silver
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1952,Bronze
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1956,Bronze
Switzerland,8286976,80945.0792194742,1956,Bronze
Switzerland,8286976,80945.0792194742,1956,Silver
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1956,Silver
Switzerland,8286976,80945.0792194742,1956,Gold
Switzerland,8286976,80945.0792194742,1960,Gold
Switzerland,8286976,80945.0792194742,1960,Gold
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Silver
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Bronze
Switzerland,8286976,80945.0792194742,1968,Silver
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Silver
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Silver
Switzerland,8286976,80945.0792194742,1972,Gold
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Bronze
Switzerland,8286976,80945.0792194742,1972,Silver
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1976,Bronze
Switzerland,8286976,80945.0792194742,1976,Bronze
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1976,Gold
Switzerland,8286976,80945.0792194742,1976,Silver
Switzerland,8286976,80945.0792194742,1980,Silver
Switzerland,8286976,80945.0792194742,1980,Silver
Switzerland,8286976,80945.0792194742,1980,Silver
Switzerland,8286976,80945.0792194742,1980,Silver
Switzerland,8286976,80945.0792194742,1980,Gold
Switzerland,8286976,80945.0792194742,1980,Gold
Switzerland,8286976,80945.0792194742,1980,Bronze
Switzerland,8286976,80945.0792194742,1980,Bronze
Switzerland,8286976,80945.0792194742,1980,Bronze
Switzerland,8286976,80945.0792194742,1984,Bronze
Switzerland,8286976,80945.0792194742,1984,Bronze
Switzerland,8286976,80945.0792194742,1984,Bronze
Switzerland,8286976,80945.0792194742,1984,Bronze
Switzerland,8286976,80945.0792194742,1984,Silver
Switzerland,8286976,80945.0792194742,1984,Gold
Switzerland,8286976,80945.0792194742,1984,Silver
Switzerland,8286976,80945.0792194742,1984,Gold
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Bronze
Switzerland,8286976,80945.0792194742,1988,Bronze
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Bronze
Switzerland,8286976,80945.0792194742,1988,Bronze
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Bronze
Switzerland,8286976,80945.0792194742,1988,Gold
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1988,Silver
Switzerland,8286976,80945.0792194742,1992,Bronze
Switzerland,8286976,80945.0792194742,1992,Bronze
Switzerland,8286976,80945.0792194742,1992,Bronze
Switzerland,8286976,80945.0792194742,1992,Bronze
Switzerland,8286976,80945.0792194742,1992,Gold
Switzerland,8286976,80945.0792194742,1992,Gold
Switzerland,8286976,80945.0792194742,1992,Bronze
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Gold
Switzerland,8286976,80945.0792194742,1994,Gold
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Silver
Switzerland,8286976,80945.0792194742,1994,Bronze
Switzerland,8286976,80945.0792194742,1994,Gold
Switzerland,8286976,80945.0792194742,1994,Gold
Switzerland,8286976,80945.0792194742,1994,Bronze
Switzerland,8286976,80945.0792194742,1994,Bronze
Switzerland,8286976,80945.0792194742,1994,Bronze
Switzerland,8286976,80945.0792194742,1998,Silver
Switzerland,8286976,80945.0792194742,1998,Silver
Switzerland,8286976,80945.0792194742,1998,Silver
Switzerland,8286976,80945.0792194742,1998,Silver
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,1998,Bronze
Switzerland,8286976,80945.0792194742,1998,Silver
Switzerland,8286976,80945.0792194742,1998,Bronze
Switzerland,8286976,80945.0792194742,1998,Bronze
Switzerland,8286976,80945.0792194742,1998,Gold
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Silver
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2002,Gold
Switzerland,8286976,80945.0792194742,2002,Gold
Switzerland,8286976,80945.0792194742,2002,Gold
Switzerland,8286976,80945.0792194742,2002,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Gold
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Bronze
Switzerland,8286976,80945.0792194742,2006,Gold
Switzerland,8286976,80945.0792194742,2006,Gold
Switzerland,8286976,80945.0792194742,2006,Silver
Switzerland,8286976,80945.0792194742,2006,Gold
Switzerland,8286976,80945.0792194742,2006,Gold
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Gold
Switzerland,8286976,80945.0792194742,2010,Bronze
Switzerland,8286976,80945.0792194742,2014,Silver
Switzerland,8286976,80945.0792194742,2014,Silver
Switzerland,8286976,80945.0792194742,2014,Silver
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Gold
Switzerland,8286976,80945.0792194742,2014,Gold
Switzerland,8286976,80945.0792194742,2014,Bronze
Switzerland,8286976,80945.0792194742,2014,Gold
Switzerland,8286976,80945.0792194742,2014,Gold
Switzerland,8286976,80945.0792194742,2014,Silver
Switzerland,8286976,80945.0792194742,2014,Gold
Switzerland,8286976,80945.0792194742,2014,Gold
Ukraine,45198200,2114.95471628444,1994,Bronze
Ukraine,45198200,2114.95471628444,1994,Gold
Ukraine,45198200,2114.95471628444,1998,Silver
Ukraine,45198200,2114.95471628444,2006,Bronze
Ukraine,45198200,2114.95471628444,2006,Bronze
Ukraine,45198200,2114.95471628444,2006,Bronze
Ukraine,45198200,2114.95471628444,2014,Gold
Ukraine,45198200,2114.95471628444,2014,Gold
Ukraine,45198200,2114.95471628444,2014,Gold
Ukraine,45198200,2114.95471628444,2014,Gold
Ukraine,45198200,2114.95471628444,2014,Bronze
United Kingdom,65138232,43875.9696143686,1924,Silver
United Kingdom,65138232,43875.9696143686,1924,Silver
United Kingdom,65138232,43875.9696143686,1924,Silver
United Kingdom,65138232,43875.9696143686,1924,Silver
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Gold
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1924,Bronze
United Kingdom,65138232,43875.9696143686,1928,Bronze
United Kingdom,65138232,43875.9696143686,1936,Bronze
United Kingdom,65138232,43875.9696143686,1936,Bronze
United Kingdom,65138232,43875.9696143686,1936,Bronze
United Kingdom,65138232,43875.9696143686,1936,Bronze
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Gold
United Kingdom,65138232,43875.9696143686,1936,Silver
United Kingdom,65138232,43875.9696143686,1948,Bronze
United Kingdom,65138232,43875.9696143686,1948,Bronze
United Kingdom,65138232,43875.9696143686,1952,Gold
United Kingdom,65138232,43875.9696143686,1964,Gold
United Kingdom,65138232,43875.9696143686,1964,Gold
United Kingdom,65138232,43875.9696143686,1976,Gold
United Kingdom,65138232,43875.9696143686,1980,Gold
United Kingdom,65138232,43875.9696143686,1984,Gold
United Kingdom,65138232,43875.9696143686,1984,Gold
United Kingdom,65138232,43875.9696143686,1994,Bronze
United Kingdom,65138232,43875.9696143686,1994,Bronze
United Kingdom,65138232,43875.9696143686,1994,Bronze
United Kingdom,65138232,43875.9696143686,1998,Bronze
United Kingdom,65138232,43875.9696143686,1998,Bronze
United Kingdom,65138232,43875.9696143686,1998,Bronze
United Kingdom,65138232,43875.9696143686,1998,Bronze
United Kingdom,65138232,43875.9696143686,2002,Bronze
United Kingdom,65138232,43875.9696143686,2002,Gold
United Kingdom,65138232,43875.9696143686,2002,Gold
United Kingdom,65138232,43875.9696143686,2002,Gold
United Kingdom,65138232,43875.9696143686,2002,Gold
United Kingdom,65138232,43875.9696143686,2002,Gold
United Kingdom,65138232,43875.9696143686,2006,Silver
United Kingdom,65138232,43875.9696143686,2010,Gold
United Kingdom,65138232,43875.9696143686,2014,Gold
United Kingdom,65138232,43875.9696143686,2014,Silver
United Kingdom,65138232,43875.9696143686,2014,Silver
United Kingdom,65138232,43875.9696143686,2014,Silver
United Kingdom,65138232,43875.9696143686,2014,Silver
United Kingdom,65138232,43875.9696143686,2014,Silver
United Kingdom,65138232,43875.9696143686,2014,Bronze
United Kingdom,65138232,43875.9696143686,2014,Bronze
United Kingdom,65138232,43875.9696143686,2014,Bronze
United Kingdom,65138232,43875.9696143686,2014,Bronze
United Kingdom,65138232,43875.9696143686,2014,Bronze
United Kingdom,65138232,43875.9696143686,2014,Bronze
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Silver
United States,321418820,56115.7184261955,1924,Gold
United States,321418820,56115.7184261955,1924,Bronze
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Gold
United States,321418820,56115.7184261955,1928,Silver
United States,321418820,56115.7184261955,1928,Bronze
United States,321418820,56115.7184261955,1928,Bronze
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Bronze
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1932,Silver
United States,321418820,56115.7184261955,1932,Gold
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Gold
United States,321418820,56115.7184261955,1936,Gold
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
United States,321418820,56115.7184261955,1936,Bronze
