Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Poland,POL,37999494,12554.5475536313,2004,Athens,Canoe / Kayak,Canoe / Kayak F,"PASTUSZKA, Aneta",Women,K-2 500M (Kayak Double),Bronze
Poland,POL,37999494,12554.5475536313,2004,Athens,Canoe / Kayak,Canoe / Kayak F,"SOKOLOWSKA KULESZA, Beata",Women,K-2 500M (Kayak Double),Bronze
Poland,POL,37999494,12554.5475536313,2004,Athens,Fencing,Fencing,"GRUCHALA, Sylwia",Women,Foil Individual,Bronze
Poland,POL,37999494,12554.5475536313,2004,Athens,Rowing,Rowing,"KUCHARSKI, Tomasz",Men,Lightweight Double Sculls (2X),Gold
Poland,POL,37999494,12554.5475536313,2004,Athens,Rowing,Rowing,"SYCZ, Robert",Men,Lightweight Double Sculls (2X),Gold
Poland,POL,37999494,12554.5475536313,2004,Athens,Sailing,Sailing,"KUSZNIEREWICZ, Mateusz",Men,Single-Handed Dinghy (Finn),Bronze
Poland,POL,37999494,12554.5475536313,2004,Athens,Weightlifting,Weightlifting,"WROBEL, Agata",Women,+ 75KG,Bronze
Poland,POL,37999494,12554.5475536313,2008,Beijing,Athletics,Athletics,"MALACHOWSKI, Piotr",Men,Discus Throw,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Athletics,Athletics,"MAJEWSKI, Tomasz",Men,Shot Put,Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Canoe / Kayak,Canoe / Kayak F,"KONIECZNA, Aneta",Women,K-2 500M (Kayak Double),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Canoe / Kayak,Canoe / Kayak F,"MIKOLAJCZYK, Beata",Women,K-2 500M (Kayak Double),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Cycling,Mountain Bike,"WLOSZCZOWSKA, Maja",Women,Cross-Country,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Fencing,Fencing,"ANDRZEJUK, Robert",Men,Épée Team,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Fencing,Fencing,"MOTYKA, Tomasz",Men,Épée Team,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Fencing,Fencing,"WIERCIOCH, Adam",Men,Épée Team,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Fencing,Fencing,"ZAWROTNIAK, Radoslaw",Men,Épée Team,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Gymnastics,Artistic G.,"BLANIK, Leszek",Men,Vault,Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"BERNATAJTYS, Milosz",Men,Lightweight Coxless Four (4-),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"PAWELCZAK, Bartlomiej",Men,Lightweight Coxless Four (4-),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"PAWLOWSKI, Lukasz",Men,Lightweight Coxless Four (4-),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"RANDA, Pawel",Men,Lightweight Coxless Four (4-),Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"JELINSKI, Michal",Men,Quadruple Sculls Without Coxswain (4X),Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"KOLBOWICZ, Marek",Men,Quadruple Sculls Without Coxswain (4X),Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"KOROL, Adam",Men,Quadruple Sculls Without Coxswain (4X),Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Rowing,Rowing,"WASIELEWSKI, Konrad",Men,Quadruple Sculls Without Coxswain (4X),Gold
Poland,POL,37999494,12554.5475536313,2008,Beijing,Weightlifting,Weightlifting,"KOLECKI, Szymon",Men,94KG,Silver
Poland,POL,37999494,12554.5475536313,2008,Beijing,Wrestling,Wrestling Free.,"WIESZCZEK, Agnieszka",Women,63 - 72KG,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Athletics,Athletics,"WLODARCZYK, Anita",Women,Hammer Throw,Gold
Poland,POL,37999494,12554.5475536313,2012,London,Athletics,Athletics,"MAJEWSKI, Tomasz",Men,Shot Put,Gold
Poland,POL,37999494,12554.5475536313,2012,London,Canoe,Canoe Sprint,"MIKOLAJCZYK, Beata",Women,K-2 500M,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Canoe,Canoe Sprint,"NAJA, Karolina",Women,K-2 500M,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Rowing,Rowing,"FULARCZYK, Magdalena",Women,Double Sculls,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Rowing,Rowing,"MICHALSKA, Julia",Women,Double Sculls,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Sailing,Sailing,"MIARCZYNSKI, Przemyslaw",Men,Rs:X,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Sailing,Sailing,"KLEPACKA, Zofia",Women,Rs:X,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Shooting,Shooting,"BOGACKA, Sylwia",Women,10M Air Rifle,Silver
Poland,POL,37999494,12554.5475536313,2012,London,Weightlifting,Weightlifting,"BONK, Bartlomiej",Men,105KG,Bronze
Poland,POL,37999494,12554.5475536313,2012,London,Weightlifting,Weightlifting,"ZIELINSKI, Adrian Edward",Men,85KG,Gold
Poland,POL,37999494,12554.5475536313,2012,London,Wrestling,Wrestling Freestyle,"JANIKOWSKI, Damian",Men,Wg 84 KG,Bronze
Portugal,POR,10348648,19222.1500764153,1924,Paris,Equestrian,Jumping,"BORGES D'ALMEIDA, Antonio",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1924,Paris,Equestrian,Jumping,"DE SOUZA MARTINS, Helder",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1924,Paris,Equestrian,Jumping,"MOUZINHO D'ALBUQUERQUE, José",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1936,Berlin,Equestrian,Jumping,"BELTRAO, Jose",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1936,Berlin,Equestrian,Jumping,"COUTINHO (MARQUES DO FUNCHAL), Domingos De Sousa",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1936,Berlin,Equestrian,Jumping,"SILVA, Luiz",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1948,London,Equestrian,Dressage,"PAES, Fernando Silva",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1948,London,Equestrian,Dressage,"SILVA, Luiz",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1948,London,Equestrian,Dressage,"VALADAS, Francisco",Men,Team,Bronze
Portugal,POR,10348648,19222.1500764153,1948,London,Sailing,Sailing,"BELLO, Duarte M.D'Almeida",Men,Swallow (Golondrina),Silver
Portugal,POR,10348648,19222.1500764153,1948,London,Sailing,Sailing,"BELLO, Fernando Pinto Coelho",Men,Swallow (Golondrina),Silver
Portugal,POR,10348648,19222.1500764153,1952,Helsinki,Sailing,Sailing,"ANDRADE, Francisco Rebello De",Men,Two-Person Keelboat Open (Star),Bronze
Portugal,POR,10348648,19222.1500764153,1952,Helsinki,Sailing,Sailing,"FIUZA, Joaquim Mascarenhas De M.",Men,Two-Person Keelboat Open (Star),Bronze
Portugal,POR,10348648,19222.1500764153,1960,Rome,Sailing,Sailing,"QUINA, Jose Manuel Gentil",Men,Two-Person Keelboat Open (Star),Silver
Portugal,POR,10348648,19222.1500764153,1960,Rome,Sailing,Sailing,"QUINA, Mario Gentil",Men,Two-Person Keelboat Open (Star),Silver
Portugal,POR,10348648,19222.1500764153,1976,Montreal,Athletics,Athletics,"LOPES, Carlos",Men,10000M,Silver
Portugal,POR,10348648,19222.1500764153,1976,Montreal,Shooting,Shooting,"MARQUES, Armando Da Silva",Men,Trap (125 Targets),Silver
Portugal,POR,10348648,19222.1500764153,1984,Los Angeles,Athletics,Athletics,"LEITAO, Antonio",Men,5000M,Bronze
Portugal,POR,10348648,19222.1500764153,1984,Los Angeles,Athletics,Athletics,"LOPES, Carlos",Men,Marathon,Gold
Portugal,POR,10348648,19222.1500764153,1984,Los Angeles,Athletics,Athletics,"MOTA, Rosa",Women,Marathon,Bronze
Portugal,POR,10348648,19222.1500764153,1988,Seoul,Athletics,Athletics,"MOTA, Rosa",Women,Marathon,Gold
Portugal,POR,10348648,19222.1500764153,1996,Atlanta,Athletics,Athletics,"RIBEIRO, Fernanda",Women,10000M,Gold
Portugal,POR,10348648,19222.1500764153,1996,Atlanta,Sailing,Sailing,"BARRETO, Nuno",Men,470 - Two Person Dinghy,Bronze
Portugal,POR,10348648,19222.1500764153,1996,Atlanta,Sailing,Sailing,"ROCHA, Victor Hugo",Men,470 - Two Person Dinghy,Bronze
Portugal,POR,10348648,19222.1500764153,2000,Sydney,Athletics,Athletics,"RIBEIRO, Fernanda",Women,10000M,Bronze
Portugal,POR,10348648,19222.1500764153,2000,Sydney,Judo,Judo,"DELGADO, Nuno",Men,73 - 81KG (Half-Middleweight),Bronze
Portugal,POR,10348648,19222.1500764153,2004,Athens,Athletics,Athletics,"OBIKWELU, Francis",Men,100M,Silver
Portugal,POR,10348648,19222.1500764153,2004,Athens,Athletics,Athletics,"SILVA, Rui",Men,1500M,Bronze
Portugal,POR,10348648,19222.1500764153,2004,Athens,Cycling,Cycling Road,"PAULINHO, Sergio",Men,Individual Road Race,Silver
Portugal,POR,10348648,19222.1500764153,2008,Beijing,Athletics,Athletics,"EVORA, Nelson",Men,Triple Jump,Gold
Portugal,POR,10348648,19222.1500764153,2008,Beijing,Triathlon,Triathlon,"FERNANDES, Vanessa",Women,Individual,Silver
Portugal,POR,10348648,19222.1500764153,2012,London,Canoe,Canoe Sprint,"PIMENTA, Fernando",Men,K-2 1000M,Silver
Portugal,POR,10348648,19222.1500764153,2012,London,Canoe,Canoe Sprint,"SILVA, Emanuel",Men,K-2 1000M,Silver
Puerto Rico*,PUR,3474182,,1948,London,Boxing,Boxing,"VENEGAS, Juan E.",Men,51 - 54KG (Bantamweight),Bronze
Puerto Rico*,PUR,3474182,,1976,Montreal,Boxing,Boxing,"MALDONADO, Orlando",Men,- 48KG (Light-Flyweight),Bronze
Puerto Rico*,PUR,3474182,,1984,Los Angeles,Boxing,Boxing,"ORTIZ, Luis F.",Men,57 - 60KG (Lightweight),Silver
Puerto Rico*,PUR,3474182,,1984,Los Angeles,Boxing,Boxing,"GONZALEZ, Aristides",Men,71-75KG,Bronze
Puerto Rico*,PUR,3474182,,1992,Barcelona,Boxing,Boxing,"ACEVEDO SANTIAGO, Anibal",Men,63.5 - 67KG (Welterweight),Bronze
Puerto Rico*,PUR,3474182,,1996,Atlanta,Boxing,Boxing,"SANTOS, Daniel",Men,63.5 - 67KG (Welterweight),Bronze
Puerto Rico*,PUR,3474182,,2012,London,Athletics,Athletics,"CULSON, Javier",Men,400M Hurdles,Bronze
Puerto Rico*,PUR,3474182,,2012,London,Wrestling,Wrestling Freestyle,"ESPINAL, Jaime Yusept",Men,Wf 84 KG,Silver
Qatar,QAT,2235355,73653.3944346574,1992,Barcelona,Athletics,Athletics,"SULAIMAN, Mohamed Ahmed",Men,1500M,Bronze
Qatar,QAT,2235355,73653.3944346574,2000,Sydney,Weightlifting,Weightlifting,"ASAAD, Said Saif",Men,105KG,Bronze
Qatar,QAT,2235355,73653.3944346574,2012,London,Athletics,Athletics,"BARSHIM, Mutaz Essa",Men,High Jump,Bronze
Qatar,QAT,2235355,73653.3944346574,2012,London,Shooting,Shooting,"AL-ATTIYAH, Nasser",Men,Skeet,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Diving,"SAUTIN, Dmitry",Men,10M Platform,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Diving,"LASHKO, Irina",Women,3M Springboard,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"KULIKOV, Vladislav",Men,100M Butterfly,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PANKRATOV, Denis",Men,100M Butterfly,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"POPOV, Alexander",Men,100M Freestyle,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"KORNEYEV, Andrey",Men,200M Breaststroke,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PANKRATOV, Denis",Men,200M Butterfly,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PIMANKOV, Denis",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"POPOV, Alexander",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PREDKIN, Vladimir",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PYSHNENKO, Vladimir",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"USHKOV, Konstantin",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"YEGOROV, Roman",Men,4X100M Freestyle Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"IVANOVSKIY, Roman",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"KULIKOV, Vladislav",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"LOPUKHOV, Stanislav",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"PANKRATOV, Denis",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"POPOV, Alexander",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"SELKOV, Vladimir",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"YEGOROV, Roman",Men,4X100M Medley Relay,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Aquatics,Swimming,"POPOV, Alexander",Men,50M Freestyle,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"NIKOLAYEVA, Yelena",Women,10000M Walk,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"MASTERKOVA, Svetlana",Women,1500M,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"MARKOV, Ilya",Men,20KM Walk,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"SHCHENNIKOV, Mikhail",Men,50KM Walk,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"MASTERKOVA, Svetlana",Women,800M,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"SADOVA, Natalya",Women,Discus Throw,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"YEGOROVA, Valentina",Women,Marathon,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"TRANDENKOV, Igor",Men,Pole Vault,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"KHUDOROZHKINA, Irina",Women,Shot Put,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Athletics,Athletics,"LASOVSKAYA, Inna",Women,Triple Jump,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Boxing,Boxing,"LEZIN, Alexei",Men,+ 91KG (Super Heavyweight),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Boxing,Boxing,"PAKEEV, Albert",Men,48 - 51KG (Flyweight),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Boxing,Boxing,"MALAKHBEKOV, Raimkul",Men,51 - 54KG (Bantamweight),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Boxing,Boxing,"SAITOV, Oleg",Men,63.5 - 67KG (Welterweight),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"GOROBIY, Oleg",Men,K-4 1000M (Kayak Four),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"TISHCHENKO, Anatoly",Men,K-4 1000M (Kayak Four),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"TSYBULNIKOV, Georgiy",Men,K-4 1000M (Kayak Four),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Canoe / Kayak,Canoe / Kayak F,"VERLIN, Sergey",Men,K-4 1000M (Kayak Four),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Cycling,Cycling Road,"ZABIROVA, Zoulfia",Women,Individual Time Trial,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Cycling,Cycling Track,"CHANTYR, Anton",Men,Team Pursuit (4000M),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Cycling,Cycling Track,"GRITSUN, Eduard",Men,Team Pursuit (4000M),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Cycling,Cycling Track,"KUZNETSOV, Nikolai",Men,Team Pursuit (4000M),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Cycling,Cycling Track,"MARKOV, Alexei",Men,Team Pursuit (4000M),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"BEKETOV, Aleksandr",Men,Épée Individual,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"BEKETOV, Aleksandr",Men,Épée Team,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"KOLOBKOV, Pavel",Men,Épée Team,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"ZAKHAREVITCH, Valeri",Men,Épée Team,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"AZNAVOURIAN, Karina",Women,Épée Team,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"GARAYEVA, Yuliya",Women,Épée Team,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"MAZINA, Mariya",Women,Épée Team,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"MAMEDOV, Ilgar",Men,Foil Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"PAVLOVICH, Vladislav",Men,Foil Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"SHEVCHENKO, Dmitri",Men,Foil Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"POZDNYAKOV, Stanislav",Men,Sabre Individual,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"CHARIKOV, Serguei",Men,Sabre Individual,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"CHARIKOV, Serguei",Men,Sabre Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"KIRIYENKO, Grigorii",Men,Sabre Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Fencing,Fencing,"POZDNYAKOV, Stanislav",Men,Sabre Team,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Floor Exercises,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Horizontal Bar,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Individual All-Round,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Pommel Horse,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"CHARKOV, Sergei",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"KRUKOV, Nikolay",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"PODGORNYI, Evgueni",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"TRUSH, Dmitriy",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"VASILENKO, Dmitri",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"VOROPAEV, Aleksei",Men,Team Competition,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"DOLGOPOLOVA, Elena",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"GALIYEVA, Rozalia",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"GROSHEVA, Elena",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"KHORKINA, Svetlana",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"KOCHETKOVA, Dina",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"KUZNETSOVA, Eugenia",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"LIAPINA, Oksana",Women,Team Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"KHORKINA, Svetlana",Women,Uneven Bars,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Artistic G.,"NEMOV, Alexei",Men,Vault,Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"BOTCHKAREVA, Evguenia",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"CHTYRENKO, Olga",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"DZIOUBA, Irina",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"IOUCHKOVA, Angelina",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"IVANOVA, Ioulia",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"KRIVOCHEI, Elena",Women,Group Competition,Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Gymnastics,Rhythmic G.,"BATYRCHINA, Ianina",Women,Individual All-Round,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Modern Pentathlon,Modern Pentath.,"ZENOVKA, Edouard",Men,Individual Competition,Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"AKSYONOV, Nikolay",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"CHERMASHENTSEV, Anton",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"GLUKHOV, Andrey",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"LUKYANOV, Aleksandr",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"MATVEYEV, Sergeij",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"MELNIKOV, Pavel",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"MONCHENKO, Roman",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"ROZINKEVICH, Dmitriy",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Rowing,Rowing,"VOLODENKOV, Vladimir",Men,Eight With Coxswain (8+),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Sailing,Sailing,"SHABANOV, Dmitriy",Men,Fleet/Match Race Keelboat Open (Soling),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Sailing,Sailing,"SHAYDUKO, Gueorgi",Men,Fleet/Match Race Keelboat Open (Soling),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Sailing,Sailing,"SKALIN, Igor",Men,Fleet/Match Race Keelboat Open (Soling),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"KLOCHNEVA, Olga",Women,10M Air Pistol (40 Shots),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"LOGVINENKO, Marina",Women,10M Air Pistol (40 Shots),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"KHADJIBEKOV, Artem",Men,10M Air Rifle (60 Shots),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"LOGVINENKO, Marina",Women,25M Pistol (30+30 Shots),Bronze
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"KOKOREV, Boris",Men,50M Pistol (60 Shots),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Shooting,Shooting,"GERASIMENOK, Irina",Women,50M Rifle 3 Positions (3X20 Shots),Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Weightlifting,Weightlifting,"CHEMERKIN, Andrey",Men,"+ 108KG, Total (Super Heavyweight)",Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Weightlifting,Weightlifting,"PETROV, Aleksey",Men,"83 - 91KG, Total (Middle-Heavyweight)",Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Weightlifting,Weightlifting,"SYRTSOV, Serguei",Men,"99 - 108KG, Total (Heavyweight)",Silver
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Wrestling,Wrestling Free.,"BOGIYEV, Vadim",Men,62 - 68KG (Lightweight),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Wrestling,Wrestling Free.,"SAYTIEV, Buvaysa",Men,68 - 74KG (Welterweight),Gold
Russia,RUS,144096812,9092.58053606884,1996,Atlanta,Wrestling,Wrestling Free.,"MAGOMEDOV, Khadzhimurad",Men,74 - 82KG (Middleweight),Gold
