Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Luge,Luge,"KRAUSHAAR, Silke",Women,Singles,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Luge,Luge,"OTTO, Sylke",Women,Singles,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Luge,Luge,"NIEDERNHUBER, Barbara",Women,Singles,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"VOELKER, Sabine",Women,1000M,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",Women,1500M,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"VOELKER, Sabine",Women,1500M,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"PECHSTEIN, Claudia",Women,3000M,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"BODEN, Jens",Men,5000M,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"PECHSTEIN, Claudia",Women,5000M,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"VOELKER, Sabine",Women,500M,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skating,Speed skating,"GARBRECHT-ENFELDT, Monique",Women,500M,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Alpine Skiing,"ERTL, Martina",Women,Alpine Combined,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"ANGERER, Tobias",Men,4X10KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"FILBRICH, Jens",Men,4X10KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"SCHLUETTER, Andreas",Men,4X10KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"SOMMERFELDT, Rene",Men,4X10KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"BAUER, Viola",Women,4X5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"HENKEL, Manuela",Women,4X5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"KUENZEL, Claudia",Women,4X5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"SACHENBACHER, Evi",Women,4X5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"BAUER, Viola",Women,5Km Pursuit,Bronze
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"SCHLICKENRIEDER, Peter",Men,Sprint 1.5KM,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Cross Country Skiing,"SACHENBACHER, Evi",Women,Sprint 1.5KM,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Nordic Combined,"ACKERMANN, Ronny",Men,Sprint,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Nordic Combined,"ACKERMANN, Ronny",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Nordic Combined,"HETTICH, Georg",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Nordic Combined,"HOEHLIG, Marcel",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Ski Jumping,"HANNAWALD, Sven",Men,K120 Team (90M),Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Ski Jumping,"HOCKE, Stephan",Men,K120 Team (90M),Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Ski Jumping,"SCHMITT, Martin",Men,K120 Team (90M),Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Ski Jumping,"UHRMANN, Michael",Men,K120 Team (90M),Gold
Germany,GER,81413145,41313.3139945434,2002,Salt Lake City,Skiing,Ski Jumping,"HANNAWALD, Sven",Men,K90 Individual (70M),Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Men,10KM,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Women,10KM Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Women,10KM Pursuit,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"DISL, Uschi",Women,12.5KM Mass Start,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Women,12.5KM Mass Start,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Men,12.5Km Pursuit,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Women,15KM,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Men,15KM Mass Start,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Men,20KM,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"APEL, Katrin",Women,4X6KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Women,4X6KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"HENKEL, Andrea",Women,4X6KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Women,4X6KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Men,4X7.5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Men,4X7.5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"GROSS, Ricco",Men,4X7.5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Biathlon,Biathlon,"ROESCH, Michael",Men,4X7.5KM Relay,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"HOPPE, Rene",Men,Four-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Men,Four-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"LANGE, Andre",Men,Four-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"PUTZE, Martin",Men,Four-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Men,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"LANGE, Andre",Men,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"KIRIASIS, Sandra",Women,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Bobsleigh,Bobsleigh,"SCHNEIDERHEINZE, Anja",Women,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Luge,Luge,"FLORSCHUETZ, Andre",Men,Doubles,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Luge,Luge,"WUSTLICH, Torsten",Men,Doubles,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Luge,Luge,"HUEFNER, Tatjana",Women,Singles,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Luge,Luge,"OTTO, Sylke",Women,Singles,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Luge,Luge,"KRAUSHAAR, Silke",Women,Singles,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",Women,1000M,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"PECHSTEIN, Claudia",Women,5000M,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"ANSCHUETZ THOMS, Daniela",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"OPITZ, Lucille",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"PECHSTEIN, Claudia",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skating,Speed skating,"VOELKER, Sabine",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"ANGERER, Tobias",Men,15KM,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"ANGERER, Tobias",Men,4X10KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"FILBRICH, Jens",Men,4X10KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"SCHLUETTER, Andreas",Men,4X10KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"SOMMERFELDT, Rene",Men,4X10KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"BAUER, Viola",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"BOEHLER, Stefanie",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"KUENZEL, Claudia",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"SACHENBACHER STEHLE, Evi",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Cross Country Skiing,"KUENZEL, Claudia",Women,Sprint 1.5KM,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"HETTICH, Georg",Men,Individual,Gold
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"HETTICH, Georg",Men,Individual Sprint,Bronze
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"ACKERMANN, Ronny",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"GAISER, Jens",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"HETTICH, Georg",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",Men,Team,Silver
Germany,GER,81413145,41313.3139945434,2006,Turin,Skiing,Snowboard,"KOBER, Amelie",Women,Giant Parallel Slalom,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Women,10KM Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"HAUSWALD, Simone",Women,12.5KM Mass Start,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Women,12.5KM Mass Start,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"BECK, Martina",Women,4X6KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"HAUSWALD, Simone",Women,4X6KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"HENKEL, Andrea",Women,4X6KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"WILHELM, Kati",Women,4X6KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Biathlon,Biathlon,"NEUNER, Magdalena",Women,7.5KM,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Men,Four-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"LANGE, Andre",Men,Four-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"PUTZE, Martin",Men,Four-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"ROEDIGER, Alexander",Men,Four-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Men,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"LANGE, Andre",Men,Two-Man,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"ADJEI, Richard",Men,Two-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Bobsleigh,"FLORSCHUETZ, Thomas",Men,Two-Man,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Skeleton,"HUBER, Anja",Women,Individual,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Bobsleigh,Skeleton,"SZYMKOWIAK, Kerstin",Women,Individual,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"LEITNER, Patric",Men,Doubles,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"RESCH, Alexander",Men,Doubles,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"LOCH, Felix",Men,Singles,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"MOELLER, David",Men,Singles,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"GEISENBERGER, Natalie",Women,Singles,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Luge,Luge,"HUEFNER, Tatjana",Women,Singles,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Figure skating,"SAVCHENKO, Aliona",Women,Pairs,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Figure skating,"SZOLKOWY, Robin",Men,Pairs,Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",Women,3000M,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",Women,5000M,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"WOLF, Jenny",Women,500M,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"ANSCHUTZ THOMS, Daniela",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"BECKERT, Stephanie",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"FRIESINGER-POSTMA, Anna",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skating,Speed skating,"MATTSCHERODT, Katrin",Women,Team Pursuit,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Alpine Skiing,"REBENSBURG, Viktoria",Women,Giant Slalom,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",Women,Slalom,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",Women,Super Combined,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"GOSSNER, Miriam",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"ZELLER, Katrin",Women,4X5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",Men,50KM,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"ANGERER, Tobias",Men,Combined 15 + 15KM Mass Start,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",Men,Team Sprint,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"TSCHARNKE, Tim",Men,Team Sprint,Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",Women,Team Sprint,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",Women,Team Sprint,Gold
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Nordic Combined,"EDELMANN, Tino",Men,"Team, 4X5 KM",Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Nordic Combined,"FRENZEL, Eric",Men,"Team, 4X5 KM",Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",Men,"Team, 4X5 KM",Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Nordic Combined,"RYDZEK, Johannes",Men,"Team, 4X5 KM",Bronze
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Ski Jumping,"NEUMAYER, Michael",Men,K120 Team (90M),Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Ski Jumping,"SCHMITT, Martin",Men,K120 Team (90M),Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Ski Jumping,"UHRMANN, Michael",Men,K120 Team (90M),Silver
Germany,GER,81413145,41313.3139945434,2010,Vancouver,Skiing,Ski Jumping,"WANK, Andreas",Men,K120 Team (90M),Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",Men,20KM,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Biathlon,Biathlon,"BOEHM, Daniel",Men,4X7.5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",Men,4X7.5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Biathlon,Biathlon,"PEIFFER, Arnd",Men,4X7.5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Biathlon,Biathlon,"SCHEMPP, Simon",Men,4X7.5KM Relay,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"ARLT, Tobias",Men,Doubles,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"WENDL, Tobias",Men,Doubles,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"ARLT, Tobias",Men,Mixed Relay,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"LOCH, Felix",Men,Mixed Relay,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"WENDL, Tobias",Men,Mixed Relay,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"LOCH, Felix",Men,Singles,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"GEISENBERGER, Natalie",Women,Mixed Relay,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"GEISENBERGER, Natalie",Women,Singles,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Luge,Luge,"HUEFNER, Tatjana",Women,Singles,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skating,Figure skating,"SZOLKOWY, Robin",Men,Pairs,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skating,Figure skating,"SAVCHENKO, Aliona",Women,Pairs,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Alpine Skiing,"REBENSBURG, Viktoria",Women,Giant Slalom,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Alpine Skiing,"HOEFL-RIESCH, Maria",Women,Super Combined,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Alpine Skiing,"HOEFL-RIESCH, Maria",Women,Super-G,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Cross Country Skiing,"BOEHLER, Stefanie",Women,4X5KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Cross Country Skiing,"FESSEL, Nicole",Women,4X5KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Cross Country Skiing,"HERRMANN, Denise",Women,4X5KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Cross Country Skiing,"NYSTAD, Claudia",Women,4X5KM Relay,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"FRENZEL, Eric",Men,Ind. K90 (70M),Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"RIESSLE, Fabian",Men,Sprint K120,Bronze
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"FRENZEL, Eric",Men,"Team, 4X5 KM",Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",Men,"Team, 4X5 KM",Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"RIESSLE, Fabian",Men,"Team, 4X5 KM",Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Nordic Combined,"RYDZEK, Johannes",Men,"Team, 4X5 KM",Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Ski Jumping,"FREUND, Severin",Men,Teams,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Ski Jumping,"KRAUS, Marinus",Men,Teams,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Ski Jumping,"WANK, Andreas",Men,Teams,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Ski Jumping,"WELLINGER, Andreas",Men,Teams,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Ski Jumping,"VOGT, Carina",Women,K90 Individual,Gold
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Snowboard,"KARSTENS, Anke",Women,Parallel Slalom,Silver
Germany,GER,81413145,41313.3139945434,2014,Sochi,Skiing,Snowboard,"KOBER, Amelie",Women,Parallel Slalom,Bronze
Hungary,HUN,9844686,12363.5434596539,1932,Lake Placid,Skating,Figure skating,"ROTTER, Emilia",Women,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1932,Lake Placid,Skating,Figure skating,"SZOLLAS, Laszlo",Men,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1936,Garmisch Partenkirchen,Skating,Figure skating,"ROTTER, Emilia",Women,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1936,Garmisch Partenkirchen,Skating,Figure skating,"SZOLLAS, Laszlo",Men,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1948,St.Moritz,Skating,Figure skating,"KEKESSY, Andrea",Women,Pairs,Silver
Hungary,HUN,9844686,12363.5434596539,1948,St.Moritz,Skating,Figure skating,"KIRALY, Ede",Men,Pairs,Silver
Hungary,HUN,9844686,12363.5434596539,1952,Oslo,Skating,Figure skating,"NAGY, Laszlo",Men,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1952,Oslo,Skating,Figure skating,"NAGY, Marianna",Women,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1956,Cortina d'Ampezzo,Skating,Figure skating,"NAGY, Laszlo",Men,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1956,Cortina d'Ampezzo,Skating,Figure skating,"NAGY, Marianna",Women,Pairs,Bronze
Hungary,HUN,9844686,12363.5434596539,1980,Lake Placid,Skating,Figure skating,"REGÖCZY, Krisztina",Women,Ice Dancing,Silver
Hungary,HUN,9844686,12363.5434596539,1980,Lake Placid,Skating,Figure skating,"SALLAY, Andras",Men,Ice Dancing,Silver
Italy,ITA,60802085,29957.8043154372,1948,St.Moritz,Bobsleigh,Skeleton,"BIBBIA, Nino",Men,Individual,Gold
Italy,ITA,60802085,29957.8043154372,1952,Oslo,Skiing,Alpine Skiing,"COLO, Zeno",Men,Downhill,Gold
Italy,ITA,60802085,29957.8043154372,1952,Oslo,Skiing,Alpine Skiing,"MINUZZO CHENAL, Giuliana",Women,Downhill,Bronze
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"ALVERA, Renzo",Men,Four-Man,Silver
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"GIRARDI, Ulrico",Men,Four-Man,Silver
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"MOCELLINI, Renato",Men,Four-Man,Silver
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"MONTI, Eugenio",Men,Four-Man,Silver
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"CONTI, Giacomo",Men,Two-Man,Gold
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"DALLA COSTA, Lamberto",Men,Two-Man,Gold
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"ALVERA, Renzo",Men,Two-Man,Silver
Italy,ITA,60802085,29957.8043154372,1956,Cortina d'Ampezzo,Bobsleigh,Bobsleigh,"MONTI, Eugenio",Men,Two-Man,Silver
Italy,ITA,60802085,29957.8043154372,1960,Squaw Valley,Skiing,Alpine Skiing,"MINUZZO CHENAL, Giuliana",Women,Giant Slalom,Bronze
Italy,ITA,60802085,29957.8043154372,1964,Innsbruck,Bobsleigh,Bobsleigh,"MONTI, Eugenio",Men,Four-Man,Bronze
Italy,ITA,60802085,29957.8043154372,1964,Innsbruck,Bobsleigh,Bobsleigh,"RIGONI, Benito",Men,Four-Man,Bronze
Italy,ITA,60802085,29957.8043154372,1964,Innsbruck,Bobsleigh,Bobsleigh,"SIORPAES, Gildo",Men,Four-Man,Bronze
Italy,ITA,60802085,29957.8043154372,1964,Innsbruck,Bobsleigh,Bobsleigh,"SIORPAES, Sergio",Men,Four-Man,Bronze
